id,business_id,name,address,city,state,postal_code,latitude,longitude,categories,stars,review_count,is_open,delivery,takeout,outdoor_seating,drivethrough,wheelchair_friendly,alcohol_beverage,dancing,catering,counter_service,seating,dogs_allowed,bike_parking,parking,breakfast,lunch,dinner,dessert,casual,romantic,formal,trendy,with_reservation,live_entertainment,groups,kids_friendly,wifi,bar_onsite,credit_cards
cluckzchicke279472824586,RUY67gn7XJd10ZsJ0dhrNg,Cluckz Chicken,,tampa,FL,33609,27.947222,-82.458611,"['food', 'restaurants', 'asian fusion', 'chicken wings']",4.5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pinkflamingo279255824531,kymjw5YfWILIf9X75Gs84A,Pink Flamingo Cafe,"304 E Davis Blvd, Ste E",tampa,FL,33606,27.9255504,-82.4531371,['restaurants'],3.0,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
arigatojapan280723825066,-lCAkuXEbXVO0gG4yNupZw,Arigato Japanese Steak House,13755 N Dale Mabry Hwy,tampa,FL,33618,28.0723287,-82.5066247,"['restaurants', 'japanese']",2.0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
ozziesseafoo278389827195,LjOgjlNBzrVwuZ5DRcjPVw,Ozzies Seafood Market,6196 Park Blvd,pinellas park,FL,33781,27.8389312,-82.7195758,['food'],5.0,16,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marchellospi281261825008,iDCPPrnKb8wTdx_HbGxj5A,Marchello's Pizzeria,17669 Dale Mabry Hwy N,lutz,FL,33548,28.1261354,-82.5008075,"['pizza', 'gluten-free', 'restaurants', 'italian']",3.0,128,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
sbarxxxxxxxx279364823002,xSULbrsxdG5hgtIwNoK8zQ,S Bar,1025 W Brandon Blvd,brandon,FL,33511,27.936493,-82.300264,['restaurants'],4.5,21,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
burgerkingxx279603827225,TkIlHiDNcoMt2SL5sA9cCw,Burger King,2765 Gulf To Bay Blvd,clearwater,FL,33759,27.9603003244,-82.7225741744,['restaurants'],2.0,22,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
pizzaexpress402252747384,IZsY9gsVpib6L0NCuCEzDg,Pizza Express,101 S Olden Ave,trenton,FL,08609,40.225221,-74.738439,"['spanish', 'pizza', 'restaurants']",2.0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
chinaxxxxxxx279519827869,vwOFXMmXwKsENLhAmhZW8Q,China 1,1285 S Missouri Ave,clearwater,FL,33756,27.9519342,-82.7869971,"['restaurants', 'chinese', 'seafood']",2.0,10,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
mariosbargri402087747535,_1feb1LaWjiDIvqi7qwEfA,Mario's Bar & Grill Restaurant,668 S Broad St,trenton,FL,08611,40.2087366,-74.7535615,"['mexican', 'restaurants', 'karaoke']",4.5,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
lascebollasm362979867010,UZYk4gcQODSGfapTPWFYUQ,Las Cebollas Mexican Grill,277 Gleaves St,madison,FL,37115,36.297945,-86.701046,"['mexican', 'restaurants']",3.5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
samofoodsxxx280103824021,U370jIIC7_Ju-x50Fw1lHA,Sa'Mo Foods,6844 50th St N,tampa,FL,33610,28.0103863046,-82.4021075856,"['seafood', 'restaurants']",4.0,6,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
laguaguasals281505824922,fzwV9yQe4dzeCp1i9b0PhQ,La Guagua Salsabor,18905 N Dale Mabry,lutz,FL,33549,28.150541,-82.492218,"['food', 'restaurants', 'caribbean', 'latin american', 'puerto rican']",4.0,13,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
yolkwhiteass279454824588,S5LnH1njwFBlq77tIkjI1g,Yolk White & Associates,100 N Ashley Dr,tampa,FL,33602,27.9454650533,-82.4588141218,"['restaurants', 'food']",5.0,229,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1
madpubatmade277864827832,z0EAMaXAnBa3KHxq9ulZIA,Mad Pub at Madeira Beach,12933 Village Blvd,madeira beach,FL,33708,27.7864774,-82.7832268,['food'],3.5,80,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1
elitedonutsx277150823743,-TvOej9t6jCE7S7BmMZAqg,Elite Donuts,3824 Sun City Center Blvd,sun city center,FL,33573,27.7150952,-82.3743668,"['food', 'restaurants']",4.0,62,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
caboscantina278944823180,JMeaJ_jBqbomcpVDLzQBQQ,Cabos Cantina Grill & Tequila Bar,5924 Providence Rd,riverview,FL,33578,27.8944443,-82.3180298,"['mexican', 'latin american', 'restaurants']",3.5,83,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
gasparsgrott279601824389,lU3elCfnhoOAhkR6FewPSA,Gaspar's Grotto,1805 E 7th Ave,tampa,FL,33605,27.9601002,-82.4389551,"['restaurants', 'cuban']",3.5,511,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1
losamigosdos280050827758,nEFO4hfMiugL3RC6pk0Klg,Los Amigos Dos,404 Patricia Ave,dunedin,FL,34698,28.005052,-82.775845,"['restaurants', 'mexican']",4.0,118,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
shisocrispyx278055827168,FiL5NqZ0-XmoaN1rsuzFqg,Shiso Crispy,,st. petersburg,FL,33705,27.8055594853,-82.7168298885,['food'],4.5,19,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lucyscafexxx402225747742,s9WOS_6UI-E78zw2HCRX9w,Lucy's Cafe,240 W State St,trenton,FL,08608,40.2225521,-74.7742113,['restaurants'],4.5,8,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
jimmyhulasxx279804828274,YgG-yAuu5sthGjl2WBa1NQ,Jimmy Hula's,454 Mandalay Ave,clearwater,FL,33767,27.9804383557,-82.8274458647,"['mexican', 'food', 'restaurants']",4.0,360,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1
tastyshopxxx279954824330,fMXvkqiP5VMuwtXdF1kwAw,Tasty Shop,2327 E Hillsborough Ave,tampa,FL,33610,27.9954217,-82.4330521,"['restaurants', 'seafood', 'chicken wings']",5.0,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
losmexicanos278807828501,cgBFrZC0mFVrS1q_uAJgzQ,Los Mexicanos Mexican Restaurant,301 Gulf Blvd,indian rocks beach,FL,33785,27.8807526,-82.8501374,"['restaurants', 'mexican']",2.5,184,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
burgerfixxxx278409827936,Vf8ZDtjOLN6lkRFatBmezw,BurgerFi,"11165 Park Blvd N, Ste C",seminole,FL,33772,27.840982,-82.793636,['restaurants'],3.5,211,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
cookiesbydes280549825058,_47Xt1FPfidep-Res9U4EQ,Cookies by Design,11740 N Dale Mabry Hwy,tampa,FL,33618,28.0549205,-82.5058458,['food'],3.5,8,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chinaonexxxx281446823549,ObL38c-q8O9Fe-JErYG6Xw,China One,19024 Bruce B Downs Blvd,tampa,FL,33647,28.144697,-82.354986,"['chinese', 'restaurants']",2.0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
haciendacorr279660827862,pKONQc8eYlnF0L54YpJdQQ,Hacienda Corralejo Mexican Kitchen,1228 Cleveland St,clearwater,FL,33755,27.966096,-82.786228,"['mexican', 'restaurants']",4.5,309,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1
mizusushiand402455751348,1CgDGZ9x5-JPzUaq6I9ZLg,Mizu Sushi and Hibachi,"1111 Easton Rd, Ste 1 and 2",warrington,FL,18976,40.245521,-75.134853,"['japanese', 'restaurants']",4.5,78,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
fiveguysxxxx279312823258,4Ov_guQ00bjKEviGGVAv_w,Five Guys,459 Brandon Town Center Mall,brandon,FL,33511,27.9312118,-82.325879,['restaurants'],4.5,24,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
aldosnewyork279669827317,jSu-PcNxqCTDNzJbCxRhfw,Aldo’s New York Pizza,"2551 Drew St, Ste 201",clearwater,FL,33765,27.96693,-82.731795,"['pizza', 'restaurants', 'chicken wings']",4.5,78,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
bobaberryxxx278887824937,vEqSjvaOk6qsG5fNus2VQw,Boba & Berry,5216 S MacDill Ave,tampa,FL,33611,27.8887755,-82.4937420012,['food'],4.5,17,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caffeitaliax277904823395,M9M37FllWUIslw2OE9eyKg,Caffe Italia,10277 Big Bend Rd,riverview,FL,33578,27.7904682,-82.3395176,"['restaurants', 'italian']",4.0,179,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1
jerseymikess280833825040,nZRng81_NhzMMuvj9hMMFQ,Jersey Mike's Subs,"14839 North Dale Mabry Hwy, (Corner Of W. Bearss Ave.)",tampa,FL,33618,28.083356,-82.504071,['restaurants'],4.0,18,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
arcoiriscafe279741824886,yhPMEOz6Z-_qvIBHBtZbcQ,Arco Iris Cafe,4001 N Habana Ave,tampa,FL,33607,27.9741883,-82.4886855,"['cuban', 'restaurants']",4.0,77,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
hungryhowies279957823866,OKKmFiXV0X3uTJmU2LdESA,Hungry Howie's Pizza & Subs,6207 E Hillsborough,tampa,FL,33610,27.995707,-82.386601,"['pizza', 'restaurants', 'italian', 'chicken wings']",2.0,9,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
ddgourmetdel279452825143,fR4qU4qKHVCWQb-eQ61OgQ,D & D Gourmet Deli,4205 W Kennedy Blvd,tampa,FL,33609,27.9452255,-82.5143768,"['food', 'pizza', 'restaurants']",3.0,24,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
mangonadasme280104824880,fLocWv0cO_IaW9es8o_6PA,Mangonadas Mexican Kitchen,6823 N Habana Ave,tampa,FL,33614,28.0104094,-82.4880266,"['mexican', 'food', 'restaurants', 'chicken wings']",4.5,29,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pollotropica280539823992,dhqtrDXhXrcvBJxsbnIfkA,Pollo Tropical,5101 Fowler Ave,tampa,FL,33617,28.053965,-82.399253,"['restaurants', 'latin american']",2.0,41,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elevenxxxxxx402773747800,_BCDwsB-WFrFTzbOjbtavg,7-Eleven,2100 Pennington Rd,trenton,FL,08638,40.2773340935,-74.7800342739,['food'],3.5,5,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
walmartneigh279592827482,rxCe9BFY7GwvW-PJGqbmBA,Walmart Neighborhood Market,2171 Gulf To Bay Blvd Buildin,clearwater,FL,33765,27.9592073,-82.7482838,['food'],2.5,14,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
dollartogopl278941822470,GaItZV8F9aW41P_T5-ccnQ,Dollar To Go Plus,3248 Lithia Pinecrest Rd,valrico,FL,33596,27.894191,-82.247009,['food'],3.5,9,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
brickhouseta280341827370,sxSn8VhbH_YoabWqVGOWnA,Brick House Tavern + Tap,28795 US Hwy 19 N,clearwater,FL,33761,28.034123,-82.73701,['restaurants'],3.5,97,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
pholiciousco280174827325,u3t_iLLtu3yTzP0F4zx70A,Pholicious Countryside Mall,"27001 US Hwy 19 N, Ste 9245",clearwater,FL,33761,28.017461,-82.732546,"['restaurants', 'vietnamese']",3.5,46,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
seahagsbargr278406827881,rTl3fVQMNCgeTl3kClEm7w,Sea Hags Bar & Grill,7498 Seminole Blvd,seminole,FL,33772,27.840609,-82.7881976,"['restaurants', 'seafood']",3.5,99,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
caribbeantra280524824516,_GavFMgxsvnLaGc-3QKaWQ,Caribbean Trade & Grocery,"11502 N Nebraska Ave, Ste 101-102",tampa,FL,33612,28.0524884,-82.4516037,"['food', 'restaurants', 'caribbean']",4.5,11,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
dennysxxxxxx283327826998,GVr0bsHTXEweh7O4yo7NAA,Denny's,12105 US Highway 19 N,bayonet point,FL,34667,28.3327942,-82.6998828,['restaurants'],3.0,38,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
gilricksspor279045827877,wCVYBijbiZARaypBq5AIJw,Gil & Rick's Sports Bar & Pizzeria,1250 Seminole Blvd,largo,FL,33770,27.9045049,-82.7877166,"['pizza', 'restaurants']",3.0,30,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
orientalsupe279610827355,gMLd9wEcsB17vhraoIGydw,Oriental Super Buffet,2456 Gulf To Bay Blvd,clearwater,FL,33765,27.9610627,-82.7355992,"['asian fusion', 'restaurants']",3.0,110,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1
heavenlyhers279428823238,5a89kDQeF3EVekvKLFre6g,Heavenly Hershey'S Ice Cream,2494 W Brandon Blvd,brandon,FL,33511,27.942854,-82.32386,['food'],3.5,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
barriehausbe279589824438,pR0dDceyrsrgLkG32uF7Lg,BarrieHaus Beer,1403 E 5th Ave,tampa,FL,33605,27.9589183541,-82.4438944446,['food'],5.0,37,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
chinawokxxxx279754824855,jFNV1-3uStfeNOkEYv49DQ,China Wok,"4058 Fiesta Plz, Ste 104",tampa,FL,33607,27.9754937,-82.4855108,"['restaurants', 'chinese']",3.5,13,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
ristorantefi279170827896,DButBcXVv8PBlg1jGKUmRg,Ristorante Firenze,118 W Bay Dr,largo,FL,33770,27.91708,-82.789613,"['italian', 'restaurants']",4.5,13,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
baycannonbee279569824811,7qi_dCvL9oS7xuL9rv1HtQ,Bay Cannon Beer Company,2106 W Main St,tampa,FL,33607,27.956936,-82.481185,['food'],4.5,67,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
krogerxxxxxx395623861572,6tN5RIPOH49PhVErcU9Iug,Kroger,5961 North State Road 135,greenwood,FL,46143,39.5623619917,-86.1572249155,['food'],4.0,16,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
draftpicksxx280095827307,kjWyIfKcetKQE4Gsl4oYtg,Draft Picks,26111 US 19 N,clearwater,FL,33763,28.0095925309,-82.7307426422,['restaurants'],4.5,24,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
addictedtoth277852827828,fqD6hooRmTeQnmy2PdzXIw,Addicted To The Bean,152 129th Ave W,madeira beach,FL,33708,27.7852157,-82.7828377,"['food', 'restaurants']",3.5,83,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
allwrappedup278235828276,XzgFo5jFPBgeZedVWpwL1g,All Wrapped Up,17471 Gulf Blvd,redington shores,FL,33708,27.8235511,-82.8276474,"['restaurants', 'food']",4.5,45,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1
volcanojapan279814827111,ksqhVcNkVRG6vKocF1MObQ,Volcano Japanese Cuisine,"1550 N Mcmullen Booth Rd, Ste F4",clearwater,FL,33759,27.9814518,-82.7111416,"['restaurants', 'japanese']",4.0,57,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
thegatsbyhid282493827197,uf-vkwfYYO5-4tOTNntQcw,The Gatsby Hideaway And Cafe,6229 Grand Blvd,new port richey,FL,34652,28.2493995,-82.7197331,['restaurants'],4.5,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
bonefishgril279359825039,E68DEJ80TRpOyfrv2WNQlQ,Bonefish Grill,3665 Henderson Blvd,tampa,FL,33609,27.9359837,-82.5039441,"['restaurants', 'seafood']",3.5,185,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
pipizzabarxx280236827709,emcm0AXo4zyiyLPUAD6auQ,Pi Pizza Bar,1415 Pinehurst Rd,dunedin,FL,34698,28.0236186,-82.770968,"['pizza', 'restaurants']",5.0,5,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
frogpondxxxx278182828228,_sJJWbW9hACKCR5fIhbqcg,Frog Pond,16909 Gulf Blvd,north redington beach,FL,33708,27.8182074,-82.8228719,"['restaurants', 'food']",4.0,418,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
slyceindianr278812828501,8ObCdQQ3mHwDsSsk75Z2lA,Slyce - Indian Rocks Beach,311 Gulf Blvd,indian rocks beach,FL,33785,27.8812318,-82.8501584,"['pizza', 'restaurants', 'italian']",4.0,576,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1
bayviewpubgr279332827225,knSZoMmRtsBK9GuNJklABw,Bayview Pub & Grill,2612 Cove Cay Dr,clearwater,FL,33760,27.9332069,-82.7225751,"['chicken wings', 'restaurants']",3.0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
porttarponma281633827669,n1DCk2PuzJ-5c2jQb8IKOg,Port Tarpon Marina,531 Anclote Rd,tarpon springs,FL,34689,28.1633874,-82.766946,['restaurants'],2.5,9,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
littlecaesar280817825413,j4ZuVRyMlFVTQAXJuWDluA,Little Caesars Pizza,5366 Ehrlich Rd,tampa,FL,33624,28.0817284,-82.5413718,"['restaurants', 'pizza']",3.5,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
tasiasushiba278398827854,Nen8hstoLcW5JmnrrTf24A,Tasia Sushi Bar & Thai Cuisine,10555 Park Blvd,seminole,FL,33772,27.839876,-82.785441,"['restaurants', 'thai']",3.5,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
walmartsuper280902824534,3kVKljH2t_UhupnOhc08lw,Walmart Supercenter,15302 N Nebraska Ave,tampa,FL,33613,28.0902437,-82.4534422,['food'],2.5,34,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
spabeachbist277740826285,hD5BXxHrP1VtuJbSDg8lSQ,Spa Beach Bistro,501 2nd Ave NE,st. petersburg,FL,33701,27.7740307454,-82.6285592906,"['restaurants', 'pizza']",3.5,25,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uptownsnobal277823826382,Ym7H4qc_VX6R9A9FziTBpw,Uptown Snoballs and Ice Cream,1003 4th St N,st. petersburg,FL,33701,27.7823569,-82.6382393,['food'],5.0,43,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
wanhsthaitog278928827834,519hm725XtfGaK_7bT7aYw,Wanh's Thai To Go,"10500 Ulmerton Rd, Ste 756",largo,FL,33771,27.8928357,-82.78347,"['thai', 'restaurants']",4.5,30,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
tacosmiranch280440825043,sFN4JxZ9B2g5eyzcF6YbZw,Tacos Mi Rancho,10319 Dale Mabry,tampa,FL,33618,28.044055,-82.504372,"['restaurants', 'food', 'mexican']",4.5,48,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
trinityseafo282175826659,ZpE7c5G2UMY0cKG6UKAeDA,Trinity Seafood Market,4036 Little Rd,new port richey,FL,34655,28.2175946,-82.665958,"['restaurants', 'food', 'seafood']",4.5,77,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
bayicecreams278579828465,rm2CjNGDlQ-DVo14zUK-iQ,Bay 1 Ice Cream & Sandwich Shop,19713 Gulf Blvd,indian shores,FL,33785,27.8579796,-82.8465189,"['restaurants', 'food']",4.5,63,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1
wendysxxxxxx278931823203,X7zr5zP60L1xaX3NKeVknA,Wendy's,10921 Bloomingdale Ave,riverview,FL,33578,27.8931947,-82.3203966,['restaurants'],2.0,18,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
bjsrestauran280164827348,i2WiqWwv3H9DZJ8uaqwPDA,BJ's Restaurant & Brewhouse,"27001 US Highway 19 N, Ste 1160",clearwater,FL,33761,28.0164788643,-82.7348620601,"['food', 'pizza', 'restaurants']",3.5,274,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1
mcdonaldsxxx281943826368,FKcQbzeClxbTAnAVJXx__w,McDonald's,10727 Sr 54,trinity,FL,34655,28.1943876465,-82.6368157473,"['restaurants', 'food']",2.0,23,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
bubbaquesxxx279370822698,B8nxrQwcJcrxFPcWH28UWw,BubbaQue's,957 E Brandon Blvd,brandon,FL,33511,27.9370819,-82.2698613,['restaurants'],4.0,119,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
tacobusxxxxx280696824313,aXe-1VZjFLNHRKk3znO3Ww,Taco Bus,2320 E Fletcher Ave,tampa,FL,33612,28.0696849,-82.4313267,"['mexican', 'restaurants', 'vegetarian', 'food']",3.0,188,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1
tampakaraoke279314825054,V9gKup961wSV346lsNRbvQ,Tampa Karaoke,1220 S Dale Mabry Hwy,tampa,FL,33629,27.9314554,-82.5054613,['karaoke'],3.5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tacobellxxxx280543823949,S21zm5nS5nyGM8m7nPCNsg,Taco Bell,5318 East Fowler Ave,tampa,FL,33617,28.054393,-82.394962,"['mexican', 'tex-mex', 'restaurants']",2.5,29,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
fatwilliesfi279450822578,UCzFaBbPDKtHTWsBE5LGtQ,Fat Willie's Fish Camp,1912 Main St,valrico,FL,33594,27.9450575076,-82.2578365356,"['fish & chips', 'seafood', 'restaurants']",4.0,10,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tampaoliveoi279659825209,bDFdKgsvBD61RKaDP70p3A,Tampa Olive Oil Company,4302-4798 Jim Walter Blvd,tampa,FL,33607,27.9659108566,-82.5209283829,['food'],3.5,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yogurtnatura279068824936,PmhilDIaUwRRS5PxYjf-1g,Yogurt Naturally,3906 S MacDill Ave,tampa,FL,33611,27.9068765989,-82.4936357239,['food'],4.5,42,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thebuzzxxxxx279398824516,eX1eHyJ6iYD1rzfzEox43w,The Buzz,710 Harbour Post Dr,tampa,FL,33602,27.9398432,-82.4516991,['food'],3.0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
mypetspridep281981826315,vDbLi5rN28mNk-vbqxW7IA,My Pet's Pride Pride Premium Raw Cat Food,11108 Challenger Ave,odessa,FL,33556,28.1981895,-82.6315465,['food'],1.5,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
